what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411436123415
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411436203641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436203977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436206365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436208221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436286332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411436326041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411436333942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411436419646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411436421032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411436424639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411436427197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411436471301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411436474074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411436480668
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411436481765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436482115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436484437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436485997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436531100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411436623257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411438068147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411438072793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411438083741
