what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411695102041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411695102766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411695103989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411695107021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411695796460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411695799674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411696440008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411696443475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411696464555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411696466421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751307016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411751326431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411751341900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411751344056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411751346533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411751351808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411751374248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411751377091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751382798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751387440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751397642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751412087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751415336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751420466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411751439280
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411751440649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751440965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751446102
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411751448315
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411751448410
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411751448460
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411751468929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751475937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751527741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411751537234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752434770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752437938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411752448281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411752454403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752457226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411752464081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752466291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411752468170
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411752472616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752473022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752474969
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411752477384
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411752477456
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411752477488
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411752478690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411752498725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752505213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752506321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411752510039
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411752511682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752512023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752517147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411752520123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752523187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411752533809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752537284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411752541107
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411752543357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752543730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752545322
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411752557572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752564557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752613147
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411752614386
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752615560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411752626485
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411752628857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411752635390
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411752636053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411752636507
