what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1414031826394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031828101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031831232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031832848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031881175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1414031885834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031887549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031923743
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1414031931043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031931405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031935171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414031951039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032018889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1414032024447
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1414032025399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032025785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032029856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032031528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032141219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032143185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032144644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1414032147249
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1414032148143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032148544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032152993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032154131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032170608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1414032176096
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1414032177140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032177540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032182877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032185127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032195101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032196760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032198574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1414032203892
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1414032205735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032206117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032210143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032211414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032222407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1414032225119
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1414032226111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032226470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032230098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032231402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032240285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032280544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032901935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1414032909671
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1414032910019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032910425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032914314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414032916240
