what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769795997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769797054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769797939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769801064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769836966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769837665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769838537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769863988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769873673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769874968
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1413769882044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1413769889172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769889682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769890946
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1413769892631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1413769894427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1413769896082
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1413769902020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1413769907380
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1413769908539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1413769910230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1413769911710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413769913120
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413769914463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769914850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769917010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769918631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769926841
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1413769953477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769974079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413769999137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413769999950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413770000157
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1413770003486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413770004320
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413770005379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413770005791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413770008015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1413770025096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413770027227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1413770028580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413770040122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413770041159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413770043382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413770051836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413770054159
