what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355160562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355160899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355163219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355165870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355196382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355208188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355209168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355210305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355296465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1411355303203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411355306189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355309570
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355310681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355311034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355312580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1411355316178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411355317508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355326933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355328291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355417389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355419710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355431266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411355433658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355438531
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355439874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355440261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355441950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355443363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355485972
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355487364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355487693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355489191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355519754
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355520665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355521076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355523232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355525293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355565126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355572503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355577246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411355579811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355582303
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355582752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355583104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355584686
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411355589653
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411355602465
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411355602491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355637707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355710511
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411355711737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355719361
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355719721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355720065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355722303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355781746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355890594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411355893328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355893957
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355895013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355895355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355897540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355904874
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355928925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355937891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355941536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411355942214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1411355943874
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355945087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355945467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355947168
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411355950535
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411355950695
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411355950720
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411355953056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411355956344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411355960446
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411355962557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355962926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355965562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355971176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355990777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411355994568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411356082626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411356087492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411356088946
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411356090077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411356090498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411356092018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411356098466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411356100224
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411356101502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411356101895
