what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545139694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410545150198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410545151636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410545154204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410545155828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410545161173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545162454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545170877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410545207029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545207522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545215129
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1410545279497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410545391941
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1410545393697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545394027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545396003
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410545430009
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410545430090
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410545430165
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410545431914
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410545431941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410545433703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545434181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545454831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545457338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545487243
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410545488400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410545488968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410545490524
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1410545491634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545492017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545493835
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410545495532
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410545496605
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410545498535
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410545499930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545505895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545511428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410545513749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410545517291
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1410545518473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545518851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545520836
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410545523574
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410545526533
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410545528919
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410545529003
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410545529043
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410545530092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410545551152
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1410545551853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545552251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545555569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545557543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545558515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545559218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545577812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410545592094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1410545593445
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.indent",1410545596069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410545617065
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1410545617965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545618308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545621830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545622432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545637403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545647807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545648580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545650261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545765061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410545769935
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1410545774460
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.indent",1410545784687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410545791935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410545791940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410545791942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410545791943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410545791944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410545791945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410545791946
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1410545791974
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1410545792838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545794586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545795624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545799275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545806624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410545815480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545832012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545846688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545890884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545892067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545893389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545894013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545896926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545900228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545901596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410545922145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546036598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546117329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546120545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546146765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546211067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546216244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546217677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546218556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546220045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410546220706
