what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1413772653956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1413772655254
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.indent",1413772657754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413772686094
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413772687340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772687751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772690722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772692983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772706491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772708382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772736980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772771471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772814787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772817772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772835740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1413772836960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1413772837995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1413772838630
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.indent",1413772841140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413772846643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772851622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772852484
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1413772853113
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1413772854305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413772860890
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413772862676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772863072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772866238
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1413772877307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1413772889003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1413772889309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1413772889491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1413772889686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772899814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772900962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772901204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772902544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772905001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772911407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772912073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772912440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772912675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772912875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772913088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772913286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772913785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772913839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772913883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772913921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772913962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772913999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772914041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772914078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772914119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772914160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772914252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772914682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772914865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772915074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772915266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772915479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772915676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772917463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413772917953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772926685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772928350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772929884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772935875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413772936702
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413772937726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772938149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772940951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772942432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772958805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413772967999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1413772974024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772976996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772977954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772978909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772986218
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413772990167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772990583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413772993280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773016567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773028636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1413773029516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1413773030747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1413773031846
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.indent",1413773033957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413773039953
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413773040251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773040658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773042393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413773053468
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413773054432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773054831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773057508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773085829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773093937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1413773096472
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1413773098791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773099185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773102287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773103804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1413773114161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413773118567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413773119282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413773119660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1413773120022
